Id	Name	Kind	Censored_Desc
20794	חוף צל הרים	חופים	מצונזר ים פרטי מסודר , הצמוד למלון צל הרים ים המלח .
20795	חוף ישרוטל	חופים	"מצונזר פרטי ומסודר הצמוד למלון ישרוטל ים המלח .  
 צלם : גל לליב . מתוך מצונזר פיקיוויקי . 
 "
20796	חוף בינלאומי	חופים	"מצונזר ים מוסדר בתשלום , עבורו מקבלים כסא שיזוף , שמשיה , ושקית בוץ . 
 מצונזר הבינלאומי מקלחות מים חמים , מסעדה , בית קפה ( סגור בשבת ) . 
 צלם : דועא שיבלי . מתוך מצונזר פיקיוויקי . 
 "
20801	חוף לאונרדו קלאב	חופים	"זהו מצונזר ים פרטי , מצונזר הצמוד למלון לאונרדו קלאב ים המלח , מצונזר נקי ומטופח .  
 
 "
20805	חוף חמי זוהר	חופים	"מצונזר נופש ומרפא מצונזר המערבי של ים המלח , כ-20 ק""מ מדרום למצדה . 
 נקרא על שם נחל זוהר , הנמצא מדרום לו . הוקם ב-1972 בידי החברה לפיתוח ים המלח . 
 מצונזר בתי מלון , מרחצאות מרפא ושירותים למתרחצים . מרחצאות המרפא מקבלים את מימיהם מעינות זוהר , ששפיעתם כ-500 מ""ק ביום , חומם 28 - 31 מעלות ובהם שיעור גבוה של מלחים . 
 צלם : אייל סולומון . מתוך מצונזר פיקיוויקי . 
 "
38168	יקב רמת נגב	יקבים	"מצונזר רמת נגב הינו מצונזר משפחתי   אשר הוקם בשנת 2000   במושב קדש ברנע ( ניצני סיני ) על גבול מצריים ע""י נירה ואלון צדוק ממקימי הישוב . 
 מצונזר מתמחה בייצור יינות מענבים הגדלים בהר הנגב וברמת הנגב . 
 מצונזר מייצר כ-100,000 בקבוקים בשנה .  
 מצונזר "" רמת נגב "" הינו מצונזר המדברי הראשון בענף היין . מקימי מצונזר הינם מראשוני הכורמים במדבר . 
 על קרקע הלס ודיונות החול בלב במדבר ובהר הנגב הגבוה , הגפנים נהנות מאקלים מדברי   בו השמש הקופחת במשך היום והקור הצורב במשך הלילה מקנים ליין   את הארומה   והטעמים הייחודיים השמורים רק לו . 
 מצונזר חרת על דיגלו את העשייה האקולוגית . את הגפנים מגדלים ללא צורך בהדברה וריסוס בחומרים כימיים ,  
 מצונזר מיוצרות   סדרות של יינות לבנים ואדומים יבשים וכן , יין   בסגנון פורט . היינות כשרים למהדרין . 
 קרדיט לצילומים : נירה מדר צדוק . 
 "
38330	תצפית מיכל-נהריים	ארכיאולוגיה והיסטוריה	"בתצפית מיכל שבפארק נהריים אשדות יעקב ממתינה לכם הזדמנות יוצאת דופן לצפות מקרוב במפעל החשמל המרשים שהוקם סמוך לאשדות יעקב ולשמוע סיפורים היסטוריים על מים , חשמל , מורשת והתיישבות בלב נוף עוצר נשימה . התצפית נמצאת בשטח ישראל ומספקת מבט מרשים במיוחד על המפעל הנמצא בצד מעבר לנהר ירדן , כיום בשטח ממלכת ירדן . 
 המשתתפים בסיור חולפים ליד התעלות והסכרים הענקיים שנבנו כאן להובלת מי הנהרות ירדן וירמוך אל מפעל החשמל . 
 אחר כך חוצים את "" תעלת האפס "" ומגיעים אל מפגש שני הנהרות ( זהו מקור השם "" נהריים "" ) . 
 מנקודת התצפית ניבט היישוב תל אור שבו גרו הפועלים והיישוב נהריים . 
 הסיור אף מספק תצפיות לעבר הבית הלבן – הווילה של פנחס רוטנברג , "" הזקן מנהריים , אבי החשמל בארץ ישראל . ממזרח נראים הרי הגולן והרי הגלעד , מערב כוכב הירדן , רמות סירין , רכס הפוריות ומצפון – פסגת החרמון . 
 הסיור נערך באוטובוס או בכלי רכב פרטיים ואורך כשעה וחצי , בליווי מדריכי מצונזר . 
 מצונזר סככות צל , מדשאות נרחבות , מגרשי חניה ושירותים מסודרים לנוחות המבקרים ."
38334	הצריף הירוק	ארכיאולוגיה והיסטוריה	"גרמופון מפואר , מקרנת סרטים דוממת , תצלום נושן , מכונת כתיבה רעשנית , עששית מבהיקה . 
 אלו הם רק כמה דוגמאות הממחישות את הניחוח הנוסטלגי העז שיעטוף אתכם עם הכניסה למרחב מקסים זה , שזכה לשם המסקרן "" הצריף הירוק "" . 
 מדוע ? פשוט בגלל צבעו . מבנה עץ זה , שקירותיו ותריסיו ירוקים וגגו רעפים אדומים , היה בית הילדים הראשון של קיבוץ שדה נחמיה , והוא נחנך ב-1951 , כ-11 שנים לאחר הקמת הקיבוץ . 
 באחת הכתבות שנכתבו על מצונזר הוא כונה "" צריף הזיכרונות "" , וזאת בזכות יותר מ-500 פריטים שונים , משונים וייחודיים הגודשים אותו בערבוביה שובת לב . 
 רוב הפריטים מצונזר , שנחנך לאחרונה וזכה לשימור , הם משנות ה-60 - 50 של המאה שעברה , ומומלץ לקחת את הזמן ולהתענג על ימי העבר . 
 מצונזר מחולק לחדרי נושא : חדר החלוצים , חדר הסנדלרייה והחקלאות וחדר המדמה סלון משפחתי - קיבוצי אותנטי . 
 עוד מצונזר : תיעוד היסטורי של קיבוץ שדה נחמיה ושל מפעל פלסטיק חוליות שנוסד על ידי חברי הקיבוץ ."
38417	מצפה נמרוד	ארכיאולוגיה והיסטוריה	מצפה נמרוד הוא מצונזר תיירות נוף והנצחה לנמרוד שגב , בן הדור הרביעי למושבה ראש פינה , אשר נהרג בקרב עייתא א - שעב במלחמת לבנון השנייה . מצונזר מנציח גם את חברי צוות הטנק שבו נפגע נמרוד שגב , ונהרגו יחד אתו . המצפה ממוקם בגליל העליון המזרחי , 503 מטר מעל פני הים , בשטח הרשות המקומית ראש פינה צפונית - מערבית לאתר השחזור בראש פינה ובנוסף הוא גם מצונזר לצמחי ארץ ישראל .
38668	אום רשרש	ארכיאולוגיה והיסטוריה	"המבצע האחרון במלחמת העצמאות - מבצע כיבוש אום רשרש ( אילת ) והנגב הדרומי , מסמל את התעוזה הצבאית והמדינית של מדינה בהקמה ואת חזון התיישבות בנגב . 
 בראשית 1949 , במסגרת מבצע "" עובדה "" , נלחמו חיילי חטיבת ה""נגב "" וחטיבת "" גולני "" בלגיון הירדני ולאחר כ-4 ימי מאבק , פתחו הדרך לאילת . משחררי אילת הגיעו לתחנת המשטרה הבריטית באום רשרש , ששכנה בחמש בקתות חימר - והניפו את דגל "" דגל הדיו "" ההיסטורי . 
 כיבוש אום רשרש הווה את שלב הסיום במלחמת העצמאות . מצונזר הוכרז כאתר מצונזר ב- 19/1/1994 . בקתת אום רשרש , הבקתה היחידה שנותרה , מסמלת את ימיה הראשונים של העיר אילת ולידה הוצבה אנדרטה המשחזרת את מעמד הנפת "" דגל הדיו "" . 
 "
38753	בית הכנסת עדס	אתרים לאומיים	"בית הכנסת עַדֶס נמצא בשכונת נחלת ציון בירושלים , והוא המפואר מכל בתי הכנסת בנחלאות . 
 הוקם בשנת ה'תרס""א - 1901 על ידי בני משפחת עַדֶס האמידה שמוצאה מחלב , והוא קרוי על שם עובדיה יאשיהו עדס ויוסף יצחק עדס . במלחמת העולם הראשונה ובמלחמת העצמאות נפגע בית הכנסת בהפגזות , וסימני פגיעה נותרו עד היום . במלחמת ששת הימים שימש מצונזר , שרובו מתחת לפני הקרקע כמקלט זמני . רב בית הכנסת משנות ה-90 ועד לפטירתו בשנת 2013 , היה הרב רחמים לוי , ששימש גם רבה של שכונת נחלאות ."
42532	סינמטק תל אביב	מוזיאונים ותרבות	"סינמטק תל - אביב , הוקם ב- 12.5.73 מתוך מגמה להעמיק את תודעת אמנות הקולנוע בקרב הציבור הרחב , 
 מתוך הכרה בכך שאמנות הקולנוע היא האמנות של המאה ה-21 , 
 ומכילה בתוכה גם ביטוי לשאר האמנויות . 
 מתחם הסינמטק כולל חמישה אולמות קולנוע , 
 מצונזר ציוד הקרנה , מערכת סאונד , בית קפה ומסעדה . 
 בסינמטק תל אביב מוקרנים כל יום סרטים חדשים וקלאסיקות , עלילתיים ודוקומנטריים , 
 טרום בכורה ופסטיבלים , הרצאות ומפגשים עם יוצרים ."
42671	סינמה סיטי - ראשון לציון 	מוזיאונים ותרבות	"סינמה סיטי הוא שמה של רשת מתחמי בתי קולנוע בבעלות האחים ליאון ומשה אדרי . 
 המתחמים נמצאים ברמת השרון , בראשון לציון , בירושלים , בכפר סבא , במתחם G ובנתניה . 
 הסינמה סיטי מהווה מתחם מצונזר , קונגרסים , קולנוע ובילוי בישראל . 
 המתחם כולל 23 בתי קולנוע , בתי הקולנוע מכילים כ- 3000 מצונזר ישיבה ."
42726	תיאטרון הבימה	מוזיאונים ותרבות	""" הבימה "" נקראת על שם בימת התפילה בבית הכנסת עליה עומד שליח ציבור בעת תפילתו . 
 התיאטרון פועל ברציפות מאז שנת 1917 ונמנה כיום כחבר ב""איחוד תיאטרוני אירופה "" . תיאטרון הבימה נוסד תחילה בעיר 
 וילנה בשנת 1913 על ידי נחום דוד צמח אשר התפרק בעקבות מלחמת העולם הראשונה ויוסד מחדש במוסקבה בשנת 1917 . 
 בשנת 1928 הגיע לישראל תיאטרון הבימה , שפעל במוסקבה וערך מסע הופעות בעולם . 
 התיאטרון השתקע בארץ והתאחד עם התיאטרון הארץ ישראלי . בסוף שנות החמישים הפך ל""תיאטרון מצונזר "" של ישראל .  "
45558	כנסיית סן אנדרס - עכו	מקומות קדושים	"בראשית המאה ה-18 גברה בקרב הנוצרים האורתודוכסים בארצות המזרח ( ובכלל זה בא""י ) הנטייה לקבל עליהם את מרות האפיפיור ברומא . 
 על רקע זה החלה להתגבש גם בעכו קהילה יוונית - קתולית . 
 קהילה זו התיישבה בחלק הדרומי - מערבי של העיר ובנתה את כנסייתה על חורבות כנסיית סנט אנדראס מהתקופה הצלבנית . 
 "
45723	כנסיית סנט ג'ורג' - עכו	מקומות קדושים	"כנסיית סנט ג'ורג ' היא הכנסייה היוונית - אורתודוכסית של עכו . 
 היא נחשבת למקום התפילה הנוצרי הראשון שהוקם בעיר , בתקופת העות'מאנים . 
 הכנסייה שפועלת עד היום וממוקמת בעיר העתיקה , משתייכת לזרם היווני אורתודוכסי ונקראת על שם גיאורגיוס , מצונזר המעונה מהעיר לוד . 
 הכנסייה בעכו נבנתה במאה ה-16 , בשנת 1545 , ומאז משמשת כמקום כינוס עבור נוצרים יוונים - אורתודוכסים בני העיר ותיירים נוצרים מכל רחבי העולם שמגיעים לכנסייה מדי שנה . 
 בשנת 1631 ביקר בעיר עכו הנזיר יוג'ין רוז'ה שכתב על הכנסייה היוונית אורתודוכסית וחיזק את הטענה שמדובר באחת הכנסיות הותיקות בעיר ."
45738	חומות עכו העתיקה	מוזיאונים ותרבות	"חומות עכו מקיפות את העיר העתיקה ומהוות שרידים לתקופה העות'מאנית , אז שוחזרו חומות העיר שנבנו עוד בתקופה הצלבנית והפכו למנגנון הגנה חשוב מפני כובשים ומכריזי מלחמה שונים . 
 המסלול המומלץ על ידי מרכז המבקרים של עכו מתחיל בנקודה הדרומית ביותר , ליד העיר העתיקה ולוקח את המטייל דרך קו מצונזר לכיוון צפון אל עבר החומה המזרחית ובחזרה דרך העיר העתיקה ."
45818	חי פארק - קריית מוצקין	טבע ובעלי חיים	"מצונזר מצונזר בקריית מוצקין , הוא מצונזר בילוי משפחתי , המשתרע על פני 150 דונם . 
 מצונזר מצונזר מורכב ממספר מתחמים שהמרכזי בהם הוא מצונזר החיות בו מגוון רחב של מצונזר מצונזר בבתי גידול מעוצבים המדמים את סביבתם הטבעית . 
 מצונזר מתחמים נוספים לרווחת המבקרים : אמפי מצונזר להופעות ואירועים , לונה מצונזר , רכיבה על גמלים וסוסי פוני , אגם ברבורים , מרחבי דשא לצד מתקני משחקים ופינות ישיבה מוצלות . 
 המתחם מישורי ונגיש לנכים , באזור הטיילת ניתן לקיים השקות מוצר , ירידים ותערוכות . 
 מצונזר מתקיימים אירוח והדרכות עבור תלמידים בבתי ספר , גני ילדים , קייטנים , ועדי עובדים , מבוגרים וקשישים בכל ימות השנה ובשפות שונות ."
47028	תיירות עין גב- נמל עין גב	ספורט אתגרי	"קיבוץ עין - גב , חלוץ העוסקים בתיירות לרגלי הגולן לחופה המזרחי של הכינרת . 
 נוסד בשנת 1937 , אנשי הקיבוץ , השכילו לנצל את מצונזר והנוף כמקור פרנסה . 
 פסטיבל המוסיקה המתקיים מדי שנה בשבוע הפסח , נתן את הדחיפה להקמתו ופיתוחו של ענף מרכזי – "" תיירות עין - גב "" . 
 בנמל עין גב מתקיימות אטרקציות רבות המאפשרות למשפחות לבלות ולנפוש על שפת הכנרת . 
 תיירות עין גב כוללת שייט בספינות עץ ומתכת בכנרת , מבחר מסעדות , כפר נופש , פעילות ימית , אירועים , אחסון סירות , קמפינג ימי כיף ועוד ."
47085	חוות הרי יהודה	טבע ובעלי חיים	"חוות הרי יהודה ממוקמת בישוב הכפרי צור הדסה . 
 החווה יושבת על פתח שמורת סנסן ובקרבת עשרות אזורי טיול אטרקטיביים כגון ; מערת הנטיפים , מצונזר בגין , נחל קטלב , עין קובי , עין מטע ועוד . 
 החווה הוקמה בשנת 1991 בישוב הישן ובשנת 2004 עברה למתקן החדש שנבנה בסטנדרטים בינ""ל , החווה נבנתה על מדרון תלול והוקמה על שלושה מפלסים מדורגים על מנת לשמור על הנוף הפסטורלי באזור . 
 בתכנון האדריכלי הושם הדגש על החזות הכפרית בשילוב הרבה עץ , מסלעות וצמחייה מקומית . 
 מצונזר אורוות סוסים ומבני מועדון הממוקמים במבני עץ מרהיבים שצופים דרך מרפסת עץ גדולה על מנז ' הרכיבה התקני . 
 חוות הסוסים פעילה מזה כ 10 שנים ועוסקת בתחומים רבים ; ביה""ס לרכיבה , מרכז לרכיבה טיפולית וטיפול בעזרת בע""ח , מועדון מבוגרים , אימון סוסים , פנסיון לסוסים , יחידת פרשים מתנדבת , פעילות אתגרית ומגבשת למקומות עבודה ועוד ."
47148	משק 42	טבע ובעלי חיים	"ביקור חוויתי במשק 42- דיר עיזים ומשק חקלאי 
 כל יום חמישי אחה""צ ניתן לבקר להגיע לדיר , להשתובב עם הגדיים הצעירים , ולהכיר את החקלאיים שמגדלים ומייצרים את האוכל . 
 הילדים מוזמנים לרוץ ולקפוץ עם הגדיים במרעה , לעלות על הטרקטור של עודד , לחלק אוכל לעיזים , להנות מהחליבה ועוד ועוד .    
 המבוגרים יוכלו ללמוד מעט על החיים החקלאיים שמתקיימים בארץ , על החיבור בין האדמה לאוכל , על העיקרון המנחה את המשק על פי רעיון השיווק הישיר מהחקלאי לצרכן , על עקרונות הניהול של משק משולב הדוגל בעבודה עצמית ועוד . 
 הפעילות חינם . בתיאום מראש ."
47183	מערת בני ברית	טבע ובעלי חיים	"מערת בני ברית , משמשת מצונזר התייחדות עם זכר קורבנות השואה בטקסים רשמיים ( המערה סגורה למבקרים ) , קק""ל הכשירה מצונזר רחבת התכנסות גדולה , שולחנות פיקניק , שבילים מסודרים . 
 
 מערה טבעית קרסטית נמצאת    באפיק נחל כסלון , המערה הוכשרה ע""י ארגון בני ברית וקק""ל , כאתר הנצחה ומקום התייחדות עם זכר קורבנות השואה בטקסים רשמיים . 
 בשנת 1951 ניטע היער ובו שישה מיליון עצים לזכרם של ששת מיליוני היהודים שנספו בשואה , והוא נקרא יער הקדושים . 
 
 מערת בני ברית היא מצונזר המרכזי באפיק נחל כסלון , לאורך אפיק הנחל מוזכרים שמות של קהילות שונות שנכחדו בשואה . משמאל למערה חצובות מדרגות מסודרות שמובילות לתצפית ממרומי ההר ( הטיפוס במדרגות    קשה ומתאים לבעלי כושר סביר ) תצפית מרשימה ומדהימה . לאורך השביל הוקמו נקודות הסבר הקשורים לסיפורה של אנה פרנק כולל ציטוט של הסופר פרימו לוי .... 
 
 מערת בני ברי , נמצאת באי ירוק שכולו שלווה ושקט , פנינת מצונזר קסומה של עצי חורש , אורן וחרוב , אלון ולבנה רפואי . 
 בחודשי פברואר – מרץ , פריחה מדהימה של עצי שקד ( שקדיות ) , מרבדי פריחת רקפות וכלניות , מימין נבחין בצוק תלול , המנוקד באלפי נרקיסים בשיא פריחתם הנאחזים בכל כיס קרקע . סמוך לרחבת המערה קק""ל הכשירה שבילים מסודרים ושולחנות לפיקניק , חניון המשמש נקודת יציאה לטיולים ביער הקדושים וגם חניון ללילה , מצונזר מוצל ונעים עם גישה נוחה , כביש סלול עד לרחבת המערה ( וכול זה נמצא מקביל לכביש מס ' 1 העמוס בפקקים ) . 
 
 מערת בני ברית מושכת אליה מבקרים רבים בכול ימות השנה ביניהם מאות רוכבי אופניים , משפחות עם ילדים , זוגות צעירים , כאלה שהולכים על שביל חוצה ישראל שעובר באפיק נחל כסלון ועוד . 
 
 המטיילים היצירתיים מצונזר הדמיון יוכלו לזהות את סלע האריה הממוקם בדרך המובילה אל המערה ."
47185	עין אוזן	טבע ובעלי חיים	"עין אוזן – נחבא אל השיחים . 
 כשעומדים מול שיח אלת המסטיק הגדול הצומח מעל עין אוזן ומציין את מצונזר המעיין , קשה לנחש כי השיח בצורת כיפה "" מחביא "" בתוכו את המעיין , שביל צר החוצה את השיח לשניים מוביל אל פתחה של מערה חצובה וירידה אל מצונזר נביעת המעיין . 
 המעיין החפור לעומק של כ- 1.5 מטרים    הוא למעשה שוכה אנכית שמובילה לכוך אופקי גדול והמים נובעים ברצפתו , באביב המים עולים לגובה של כ- 1.5 מ ' ואילו בקיץ גובה מפלס המים יורד . 
 בתוך המערה ניתן למצוא חלל כניסה וחדר נוסף שמגיעים אליו באמצעות צלילה , המים בהם צלולים ונקיים והטבילה במי המעיין מהנה , בימים גשומים מאוד המעיין מתמלא עד גדותיו והכניסה לחדר השני בצלילה מסוכנת ואסורה מאחר ואי אפשר לדעת אם יהיה מצונזר להוציא את הראש מעל פני המים ."
47188	תל - שוכה גבעת התורמוסים	ארכיאולוגיה והיסטוריה	"בהליכה וטיפוס לראש התל שגובהו מגיע ל-347 מטרים מעל גובה פני הים , ניתן להבחין בשרידים קדומים הפזורים בסביבתו , מפולות בתים , רצפות פסיפס , מתקנים חקלאים , מערות ובורות . 
 אלו הם שרידים מתקופות שונות של העיר שוכה הקדומה , בימינו גבעה זו בשל צמחי התורמוסים הרבים הפורחים מאמצע פברואר עד אמצע חודש מרס , והיא קרויה גבעת התורמוסים . 
 
 איך מגיעים ? 
 כביש 38 שער הגיא- בית ג'וברין , נוסעים עד צומת האלה , פונים מזרחה לכביש 375 וממשיכים בנסיעה כ- 2.5 ק""מ עד לפניה הראשונה ימינה לשביל עפר לרחבת חנייה ."
47250	גן לאומי בית עיטאב	ארכיאולוגיה והיסטוריה	"בראש התל , נמצאים שרידים של חווה צלבנית מהמאה ה-12 לספירה , החווה הוקמה ככול הנראה ע""י אציל אירופאי בשם יוהנס גוטמן , שנודע כבעל הסוס המהיר ביותר בממלכה , עובדה שלא מנעה ממנו ליפול בשבי המוסלמי . משפחתו נאלצה למכור את הנחלה בבית עיטאב לכנסיית הקבר מצונזר כדי לפדותו משביו . 
 המבנה שהיה מבוצר היטב , הוקם על גבעה נישאת לגובה של 665 מ ' , לגבעה חשיבות אסטרטגית מאחר והמבנה שלט על כול האזור , ושמר על דרך רומית קדומה שעלתה מעמק האלה לירושלים . 
 בתקופה מאוחרת יותר הוקם מצונזר כפר ערבי שנקרא בית עיטאב , הכפר התקיים גם בתקופת המנדט הבריטי , בדרום – מערב מבחינים בקבוצת עצי אקליפטוס נטועים בנוף החורש הטבעי , עצים אלו נטעו    בתקופה הבריטית ע""י הצבא הבריטי , על דרך שעלתה מעמק האלה לבית עיטאב , כמקום עצירה ומנוחה לחיילים הבריטים , קבוצת עצים נוספת אפשר לראות בכניסה לרמת בית שמש . 
 במסגרת "" מבצע ההר "" במלחמת העצמאות הכפר הערבי בית עיטאב ננטש מתושביו . מסביב לתל פזורים שרידי הכפר הערבי , טרסות , בוסתן עצי שקד , תאנה , רימון ועוד . 
 מעל גג המבנה ניתן לערוך תצפית נוף של 360 מעלות על מישור מצונזר והרי ירושלים , מושב בר גיורא ונס הרים , ה""מפלצת "" – הבנייה של רמת בית שמש החרדית שחיסלה דונמים רבים של חורש טבעי , בית שמש הישנה . 
 בתוך המבנה מתחת לגג התצפית נשמר בשלמותו חדר אוכל צלבני שנקרא "" רפקטוריום "" . 
 "
47254	עין יואל - עין אל מרזוב	ארכיאולוגיה והיסטוריה	"עין יואל נמצא בוואדי שלמרגלות הר רפאים , ממנו יוצא צינור פלסטיק שמזרים את המים אל בריכת אגירה מקורה , גובהה כ-2 מטרים בערך , והיא בנויה כמגדל עגול עשוי בטון . 
 בתוך הבריכה המים עמוקים וקרירים . 
 בסמוך צומח עץ הנשען על המגדל , אם מטפסים עליו אפשר להגיע אל גג המגדל , הגג שטוח ובו פתח דרכו ניתן להשתלשל פנימה ולרדת באמצעות סולם ברזל אל המים , לאחר הרחצה מומלץ לשבת על גג המגדל , להתייבש ולצפות מתצפית נוף . 
 בסביבת המעיין ישנם שרידי כפר שנקרא ראס אבו עמאר , כפר ערבי עוין שננטש ונהרס במלחמת העצמאות בשנת 1948 , מערות קבורה חצובות בסלע . 
 הערוץ בו נמצא המעיין ירוק ופורח כל השנה , והסיבה לכך הם מי תהום גבוהים הקרובים לפני הקרקע . 
 המעיין קיבל את שמו- עין יואל- לזכרו    של יואל בן יהודה פוטפוביץ , חבר מושב מבוא ביתר שנהרג מצונזר בשנת 1950 ."
47256	אנדרטת הגבורה	ארכיאולוגיה והיסטוריה	"אנדרטה הגבורה עוצבה ע""י הפסלת הירושלמית נעמי הנריק ונחנכה בטקס חגיגי שנערך ב-15 במרס 1967 , בנוכחות ראש הממשלה ושר הביטחון לוי אשכול , לוחמים וותיקים מחטיבת הראל פלמ""ח , משתתפי מבצע נחשון , הרמטכ""ל יצחק רבין ואלוף פיקוד המרכז עוזי נרקיס ובני משפחות שכולות . 
 האנדרטה הוקמה על גבעת משב שנמצאת מעל מחלף שורש , על הגבעה הזו שכן הכפר בערבי ח'רבת א - זנקולה שחרב במלחמת העצמאות , ממנו נותר שריד של בית אחד , ראש הגבעה מגיע ל-662 מטרים מעל פני הים וממנה תצפית על השפלה ומישור מצונזר ."
47261	עין קובי	ארכיאולוגיה והיסטוריה	"מצונזר בגין ליד היישובים צור הדסה ומבוא ביתר , שהוא מצונזר מלא בוסתנים נטושים טרסות עתיקות שבילים חבויים ופינות חמד , נמצא מעיין עתיק מימי קדם נסתר מעין אדם . 
 המעיין נובע לתוך חדר תת קרקעי עם קשתות , המשמש כמערכת איגום קדומה שמטרתה הייתה לאגור מים לשתייה ולהוביל את יתרת המים לגידולים החקלאיים , דרך מנהרה אל מאגר מים חיצוני וממנו לתעלות השלחין , אל המעיין ניתן לרדת במדרגות , בתקרה נמצא פתח דרכו חודר אור השמש בשעות היום , ניקבה באורך 17 מטרים יוצאת מהבריכה התת קרקעית שמובילה מים לבריכה החיצונית , בעבר שימשה למקווה טהרה . 
 המבנה הסמוך לבריכה מתוארך לתקופה העות'מאנית , היה שייך ל- ג'אמע שייח מחמוד אל עג'מי , נמצאה בו גומחת תפילה הפונה לכיוון מכה , עדות לבית תפילה . 
 מבנה התפילה נבנה על שרידי מבנה קדום מהתקופה הרומית ביזנטית . 
 הכניסה לאתר ללא תשלום וללא הגבלת שעות . 
 מצונזר מתאים לפיקניק , קק""ל הכשירה את מצונזר למטיילים והעמידה לרשותם שולחנות וספסלים , חניון לרכבים , שיקמה את המדרגות החקלאיות , נטעה עצי בוסתן ועצי חורש בנוסף לאלה שגדלו מצונזר ."
49563	פארק אתגרים פיינטבול שפיים	ספורט אתגרי	"בלב חורשת אקליפטוסים ירוקים ומרחבים פתוחים בקיבוץ שפיים , מחכה לכם מצונזר מצונזר ענק בו תוכלו ליהנות ממגוון רחב של פעילויות אתגריות וחוויות באווירה של מצונזר ירוק . עשרות דונמים המחולקים למתחמים שונים המאפשרים למשפחות , בודדים ולקבוצות הנאה המשלבת מספר אטרקציות בו זמנית . 
 גולת הכותרת היא משחק הפיינטבול – מצונזר מצונזר מרתק ומשעשע המתאים למשפחות , קבוצות גדולות וקטנות . משחק הפיינטבול משלב אינטליגנציה , חשיבה מהירה , יכולת קבלת החלטות ועבודת צוות . הקסם של המשחק הוא האופן שבו הוא מלכד אנשים ולכן הוא מתאים במיוחד לימי כיף , השתלמויות , גיבוש חברים לעבודה , חיילים ליחידה , אירועים משפחתיים ועוד . 
 כמו כן , מצונזר מצונזר שלנו תוכלו ליהנות גם מתחנות מאתגרות : ירי למטרות ברובי פיינטבול , ירי בחץ וקשת אולימפית , מבוך כתב חידה/ סתרים וקארטינג פדלים ."
50504	גלריית למון פריים	מוזיאונים ותרבות	"למון פריים הינה גלריה לאומנות עכשווית , המציגה יצירות אומנות מקוריות של אמנים מקומיים ובינלאומיים בתחילת דרכם . 
 בגלריה ניתן להתרשם מציורים , יצירות מדיה משולבת , צילומים , פסלים   ועוד ."
52926	חוף גולן	חופים	"מצונזר גולן ממוקם במזרח הכנרת . מצונזר מציע שלל פעילויות כמו סירות פדלים , בננות , סקי מים , קיאקים ועוד . 
 מצונזר נמצא בלב מפרץ טבעי ובסמוך ללונה גל , ומתאים גם לפיקניקים ולקמפינג על מצונזר .  
 תמונה :   כנרת על המפה"
52930	חוף גלי כנרת - רימונים	חופים	"בכניסה אל מצונזר גלי כינרת תמצאו   מתחמים בנויים אשר כוללים שולחנות מעץ הממוקמים מתחת לצליות בנויות מאבן על פני משטחי דשא ירוקים , שם תוכלו לשבת וליהנות מאווירה נעימה . 
 מתקני מצונזר כוללים : בריכת שחיה אולימפית בשיפוע , בריכת שחיה לילדים הכוללת מתקנים רבים ומגלשות להנאת הילדים ובריכת שחייה לפעוטות הכוללת גם היא מתקנים ומגלשות עבור הפעוטות . 
 תמונה :   ניב דרוקמן"
52943	חוף כפר הנופש מעגן 	חופים	"מצונזר מעגן שוכן בלב שדות עמק הירדן , ערש ההתיישבות , לצדו תמצאו שבילים פסטורליים , מדשאות נרחבות ואקליפטוסים עתיקים . נוף של הכינרת והרי הגולן והגליל . 
 
 קרדיט לתמונה :   כנרת על המפה"
52995	חוף נפרד ראשון לציון	חופים	"מצונזר נפרד ראשון לציון   הוא אחד מהחופים המוכרזים בראשון לציון ובו תחנת הצלה ומרפאה . 
 המתקנים מצונזר : סככות צל , שירותים , מקלחות שדה ועמדת שטיפת רגליים לרווחת המתרחצים . 
 במתחם מצונזר בתי קפה , מסעדות ואינטרנט אלחוטי -   WIFI חופשי . 
 נגישות לנכים – שביל גישה לסככות הצל , בנוסף כיסא נכים מיוחד הנגיש לחוף . 
 שימו לב !   מצונזר חל איסור על הבערת מנגלים ומדורות , עריכת מסיבות , וספורט ימי ."
53869	פרי גל ציוד לספורט ימי	ספורט אתגרי	גלישת רוח , גלישת גלים , קייט סרפינג , גלישת סאפ , קיאקים , קטמרן .
53875	מועדון גלישה סאפאוואוי 	ספורט אתגרי	לימוד גלישה , קיום אירועי מצונזר , מכירה והשכרה של ציוד גלישה .
54002	דבורת התבור	טבע ובעלי חיים	מרכז המבקרים דבורת התבור נמצא במושב שדמות דבורה , למרגלות הר תבור . במרכז נערכים סיורים מודרכים המתמקדים בפרפר המשי ובדבורת הדבש .
54010	חוף הרודס	חופים	"

 מצונזר הרודס אילת הוא מצונזר רחצה מוסדר   הממוקם מול מלון הרודס . 
 מצויד היטב בכיסאות , מיטות שיזוף נוחות וסככות הצללה לנוחיותכם . 

"
54011	חוף צפוני מערבי	חופים	"

 מצונזר   צפוני מערבי הוא מצונזר רחצה מוסדר . 
 מצויד היטב בכיסאות , מיטות שיזוף נוחות וסככות הצללה לנוחיותכם . 
 
 קרדיט תמונה : מרכז להבה נצרת , מתוך מצונזר פיקיויק  

"
